sona_id,red_jar_percentage,green_jar_percentage,red_jar_initial_probability,red_jar_initial_confidence,green_jar_initial_probability,green_jar_initial_confidence,experiment_start_time,experiment_end_time,demographics_gender,demographics_academic_year,demographics_major,demographics_minor,trial_type,phase,trial_number,timestamp,jar_type,jar_percentage,drawn_ball,ball_sequence,ball_sequence_length,estimated_probability,confidence,reaction_time,sample_balls,correct_jar,incorrect_jar,selected_jar,is_correct
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,1,25,2026-02-24T15:56:46+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white""]",25,100,10,1982,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,1,26,2026-02-24T15:57:03+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white""]",26,95,10,1818,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,1,27,2026-02-24T15:55:05+00:00,red,32,black,"[""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black""]",27,95,10,1400,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,1,28,2026-02-24T15:58:05+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white""]",28,100,10,1513,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,1,29,2026-02-24T15:54:31+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white""]",29,100,10,1177,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,1,30,2026-02-24T15:58:11+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white""]",30,95,9,1905,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,1,31,2026-02-24T15:57:26+00:00,red,32,black,"[""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black""]",31,90,10,1523,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,1,32,2026-02-24T15:54:29+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white""]",32,100,8,1656,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,1,33,2026-02-24T15:59:02+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white""]",33,100,9,1079,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,1,2026-02-24T15:58:57+00:00,green,56,white,"[""white""]",1,45,7,3656,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,2,2026-02-24T15:59:15+00:00,green,56,black,"[""white"", ""black""]",2,55,8,3078,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,3,2026-02-24T15:59:08+00:00,green,56,white,"[""white"", ""black"", ""white""]",3,45,7,2928,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,4,2026-02-24T15:59:45+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white""]",4,40,8,2970,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,5,2026-02-24T15:59:41+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black""]",5,45,8,2341,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,6,2026-02-24T16:00:29+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black""]",6,55,8,2916,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,7,2026-02-24T16:00:12+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black""]",7,50,8,2372,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,8,2026-02-24T16:00:49+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white""]",8,45,8,2210,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,9,2026-02-24T16:00:56+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white""]",9,60,8,2433,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,10,2026-02-24T16:00:11+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white""]",10,35,8,3229,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,11,2026-02-24T16:00:20+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black""]",11,45,9,2437,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,12,2026-02-24T16:00:53+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white""]",12,55,7,1992,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,13,2026-02-24T16:01:17+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white""]",13,40,8,2841,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,14,2026-02-24T16:00:47+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white""]",14,50,7,3222,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,15,2026-02-24T16:02:26+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white""]",15,30,9,2789,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,16,2026-02-24T16:01:53+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black""]",16,40,8,2496,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,17,2026-02-24T16:01:14+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white""]",17,45,8,2427,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,18,2026-02-24T16:03:47+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black""]",18,50,9,2652,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,19,2026-02-24T16:01:51+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black""]",19,40,9,2714,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,20,2026-02-24T16:04:41+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white""]",20,45,9,3168,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,21,2026-02-24T16:01:50+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white""]",21,35,8,2905,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,22,2026-02-24T16:03:49+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black""]",22,50,10,2552,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,23,2026-02-24T16:04:26+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white""]",23,50,7,2939,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,24,2026-02-24T16:03:05+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""black""]",24,55,9,2399,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,25,2026-02-24T16:04:06+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black""]",25,45,8,2020,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,26,2026-02-24T16:06:29+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white""]",26,50,8,2335,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,27,2026-02-24T16:04:59+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white""]",27,35,7,2262,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,28,2026-02-24T16:03:49+00:00,green,56,white,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white""]",28,35,8,2025,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,29,2026-02-24T16:03:02+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black""]",29,40,7,1858,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,30,2026-02-24T16:04:41+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black""]",30,65,8,2333,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,31,2026-02-24T16:03:20+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black""]",31,65,8,2079,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,32,2026-02-24T16:04:01+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black""]",32,50,9,2722,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,2,33,2026-02-24T16:06:23+00:00,green,56,black,"[""white"", ""black"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black""]",33,55,7,2559,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,1,2026-02-24T16:11:55+00:00,red,32,white,"[""white""]",1,95,9,2266,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,2,2026-02-24T16:12:09+00:00,red,32,white,"[""white"", ""white""]",2,100,9,2145,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,3,2026-02-24T16:12:14+00:00,red,32,white,"[""white"", ""white"", ""white""]",3,100,10,1801,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,4,2026-02-24T16:12:33+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white""]",4,95,8,2450,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,5,2026-02-24T16:12:46+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white""]",5,100,10,2193,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,6,2026-02-24T16:13:23+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",6,100,8,2014,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,7,2026-02-24T16:12:58+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",7,100,10,1739,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,8,2026-02-24T16:13:09+00:00,red,32,black,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black""]",8,95,8,2435,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,9,2026-02-24T16:12:53+00:00,red,32,black,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black""]",9,80,9,2040,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,10,2026-02-24T16:13:51+00:00,red,32,black,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black""]",10,95,10,2728,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,11,2026-02-24T16:14:59+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white""]",11,90,8,1696,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,12,2026-02-24T16:15:05+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white""]",12,95,10,1909,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,13,2026-02-24T16:14:43+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white""]",13,100,9,2333,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,14,2026-02-24T16:15:39+00:00,red,32,black,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black""]",14,90,7,2184,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,15,2026-02-24T16:15:11+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white""]",15,90,8,1466,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,16,2026-02-24T16:14:37+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white""]",16,95,10,2222,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,17,2026-02-24T16:13:57+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white""]",17,100,8,1983,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,18,2026-02-24T16:15:35+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white""]",18,100,9,1832,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,19,2026-02-24T16:17:04+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white""]",19,95,8,2298,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,20,2026-02-24T16:15:01+00:00,red,32,black,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black""]",20,95,10,2397,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,21,2026-02-24T16:16:14+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white""]",21,100,10,1542,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,22,2026-02-24T16:15:21+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white""]",22,85,8,2202,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,23,2026-02-24T16:17:49+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white""]",23,100,8,1780,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,24,2026-02-24T16:16:29+00:00,red,32,black,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black""]",24,95,10,1906,,,,,
SONA_0018,32,56,45,3,50,3,2026-02-24T15:43:41+00:00,2026-02-24T16:21:41+00:00,female,sophomore,Psychology,Statistics,experiment,3,25,2026-02-24T16:15:01+00:00,red,32,white,"[""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white""]",25,100,10,1999,,,,,
